value,label,snippet
58,2ff23ddcf4d6fc0fb53c7abc25b407724be9012c,<h2>Your nationality or residency status</h2><p>You may also qualify if you’re:</p><ul><li>an EU national or a family member of one</li><li>not a UK national but you’ve lived in the UK for at least 20 years (or at least half of your life)</li><li>a refugee</li><li>a migrant worker</li></ul>
562,30417ec7438954477be81650a4855ae4950118a3,<p>SBA can only approve loans to applicants with a reasonable ability to repay the loan and other obligations from earnings.</p>
178,306034ccb75346f9e3a5c3be91548309435a5271,<p>The SBA can provide up to $2 million in disaster assistance to a business. The $2 million loan cap includes both physical disaster loans and EIDLs. There are no upfront fees or early payment penalties charged by SBA. The repayment term will be determined by your ability to repay the loan.</p>
100,306d73fe635fadea59a54c506d50fd1aff63904a,<h1>5. Increase the amount you'll get</h1><p>There are ways you can increase your basic State Pension if you:</p><ul><li>aren’t eligible for the full amount (£122.30 per week)</li><li>want to receive more than the full amount</li></ul>
40,307d670f7d00483d816ae4f34ebb8a273502ca63,<h1>1. Overview</h1><p>This guide doesn’t apply to you if you’re:</p><ul><li>a man born on or after 6 April 1951</li><li>a woman born on or after 6 April 1953</li></ul>
385,30873d5fd2b2fa0980face79df787ecf6f089834,"<h2>Vulnerable student bursary</h2><p>You’ll usually get less than the full amount, or no bursary, if one of the following apply:</p><ul><li>your course is shorter than 30 weeks</li><li>you study part time</li><li>you have few expenses</li></ul>"
406,316a5289e5026bb599241e9132223f7666d27565,"<p>Borrowers must qualify for a home purchase or refinance under FHA's minimum credit requirements. The energy-efficient improvements must be cost-effective, meaning that the total cost of the improvements must be less than the energy saved over the expected life of the improvements.</p>"
44,3179bd2842d5351fe407e16cb5c8352d49858f42,"<p>Commissioned Officers of the Public Health Service and National Oceanic and Atmospheric Administration are considered to be active duty members and Veterans, once discharged.</p>"
8,31b8a5517bb2ff5213101c2bfdad091c9567e33d,"<p>The interest rate for the guaranteed loan will be negotiated between the lender and the applicant and may be either fixed or variable as long as it is a legal rate. Interest rates are subject to Agency review and approval. The variable interest rate may be adjusted at different intervals during the term of the loan, but the adjustments may not be more often than quarterly.</p>"
355,31bb96aaa90435933358cce2d617a4614887baa9,"<h1>3. Eligibility</h1><p>You must:</p><ul><li>be at least 16 and under 19 on 31 August 2017</li><li>study at a publicly funded school or college, or be on an unpaid training course</li><li>meet the residency requirements - your school or college can check this</li></ul>"
35,31ff00724567ea17ee26265cc9097a750ad3464b,"<p>To obtain a NADL, the law requires that:</p><ul><li>Apply for a Certificate of Eligibility.</li><li>The loan must be to purchase, construct, or improve a home on Native American trust land.</li><li>The Veteran must occupy the property as his or her primary residence.</li><li>The Veteran must be a satisfactory credit risk.</li></ul>"
414,32adb29ca41a1fac281342c1e3ede4831f8f4946,<h2>Time limit</h2><p>You must usually send your appeal within a month of either:</p><ul><li>the date of your mandatory reconsideration notice (if you have one)</li><li>the date of the decision you’re appealing</li></ul>
190,337abc8a3fe6ae6108d51ded49a18ef13c31f786,<h1>4. Maternity and childcare benefits</h1><p>You can also get the following in an EEA country or Switzerland if you’re eligible:</p><ul><li>Child Benefit</li></ul>
433,345134ac68325c0eccb82806ce7e8a2d1e374ab9,"<p>A ""dependent child"" includes any unmarried child in one of the following categories:</p><ul><li>A natural child of the Servicemember</li><li>A legally adopted child</li><li>A stepchild who is a member of the Servicemember's household</li><li>A child between the ages of 18 and 23 who is a full-time student, or a child who became permanently incapable of self-support before age 18</li></ul>"
437,348c6a2c8eeba9c76d2ae265e78a7cdcc7523277,"<h3>Reduced fees</h3><p>You can  apply for a 50% discount (PDF, 219KB, 1 page)  for the first £500 of APHA services in a financial year if either the following apply:</p><ul><li>you’re not registered for VAT</li><li>your certified exports were worth less than £5,000 in the last financial year</li></ul>"
442,351085da1dde680d1b5f02be3e2dc4c75474baa4,"<h3>View an electronic Aged Care Client Record or National Screening and Assessment Form — aged care providers guide</h3><p>If the ACCR was submitted by paper or as an NSAF, No eACCR displays.</p>"
529,3589970d1df8a0515dc9891f92272abf9f75fe59,"<h1>1. Overview</h1><p>You must register for VAT with HM Revenue and Customs (HMRC) if your business’ VAT taxable turnover is more than £85,000.</p>"
24,35d75e23e8b59808504b8d32d0a9e0019f83552a,"<p>A myRA is a Roth IRA with contributions invested in a single U.S. Treasury savings bond. Key Roth IRA features include the following[i]:</p><ul><li>Save up to $5,500 ($6,500 if 50 or older) annually in all of your Roth and traditional IRA accounts.</li><li>Because your contributions are made after-tax, you can take out what you put in, if you need it, without tax or penalty.</li><li>Transfer or roll over your money to a private sector Roth IRA at any time. Account balances should be transferred to a private sector Roth IRA when they reach $15,000, or after 30 years.</li><li>Income limits apply. You can contribute to a Roth IRA if in 2016 you earned below $132,000 ($133,000 for 2017) if single, and $194,000 ($196,000 for 2017) if married filing jointly.</li></ul>"
582,381567dfefcfa9ccb81096967185a1072f7d1c3e,"<h1>Youth Allowance</h1><p>Financial help if you’re 24 or younger and studying, an Australian Apprentice, looking for work or sick.</p>"
60,389799042e822dcf16aabee8fd7b8b3dcf6733a4,<p>Gratuitous Service-Disabled Veterans Insurance (S-DVI) (ARH) is granted posthumously to Veterans who:</p><ul><li>Met the basic eligibility requirements for S-DVI; AND</li><li>Did not apply for S-DVI because of a continued mental incompetence due to a service-connected disability; AND</li><li>Died before the appointment of a guardian or within two years of such appointment</li></ul>
430,39052e5c71bd35a7a07d64b8329859e5794caf7c,"<p>The Federal Housing Administration's (FHA) Energy Efficient Mortgage (EEM) program recognizes that lower utility costs can help a homeowner pay a higher mortgage to cover the cost of energy improvements. Under the program, persons may add the cost of energy-efficient improvements to their loan amount.</p>"
276,392645cf96659b71b5b6ab87efb0bd7e7482a77d,<h2>Countries outside the EEA</h2><p>Bereavement Support Payment:</p><ul><li>New Zealand</li><li>the Philippines</li><li>Serbia</li><li>Turkey</li></ul>
235,3972b46c85aec867164f01180541465645233770,<h2>Benefits this applies to</h2><p>You can ask for mandatory reconsideration for benefits including:</p><ul><li>Attendance Allowance</li><li>Bereavement Allowance</li><li>Carer’s Allowance</li><li>child maintenance (sometimes known as ‘child support’)</li></ul>
507,39aa33d6cd9e3d01a07cb197f3f3c1a5e7b4b760,<h3>Health professionals – find out about bulk billing incentive payments</h3><p>If you’re providing a bulk billed service to a patient you may claim extra MBS items.</p>
547,3aea2d51552d1a77c448e1fd6870844d6fe1d5af,"<p>A producer who is eligible to obtain a loan, but who agrees to forgo the loan, may obtain an LDP. The LDP rate equals the amount by which the applicable loan rate where the commodity is stored exceeds the alternative loan repayment rate for the respective commodity. The LDP equals the LDP rate times the quantity of the commodity for which the LDP is requested at USDA/FSA.</p>"
271,3ba2ed1da87a72afab4b43d3cb51261433887130,"<h1>Export livestock, poultry or bees: special rules</h1><p>To export livestock or poultry outside the EU you usually need an Export Health Certificate (EHC).</p>"
211,3bde4d069e34819da222f9869ca7014e746f3d66,<h3>Your obligations</h3><p>Businesses that use Centrepay need to:</p><ul><li>registration</li><li>licensing and accreditation</li><li>financial and privacy laws</li><li>layby services</li></ul>
422,3d6167486a35ba398f1807310ba3ce95a845cf03,"<h1>Export animal bones, protein and other by-products: special rules</h1><p>You need a commercial document to move animal by-products within the EU. You must use TRACES to create it if you’re moving:</p><ul><li>category 1 or category 2 animal by-products - including meat and bone meal (MBM) or animal fat derived from them</li><li>processed animal proteins (PAPs) from category 3</li></ul>"
266,3d876646f6791019d8294e0622e242e46fe6b9eb,<h1>Income Tax</h1><p>All businesses except partnerships must file an annual income tax return. Partnerships file an information return. The form you use depends on how your business is organized. Refer to Business Structures to find out which returns you must file based on the business entity established.</p>
357,3da683f2325d087b376512ed4e2ca42cc12ea5ff,<p>Motorways. Pedestrians MUST NOT be on motorways or slip roads except in an emergency (see Rule 271 and Rule 275).</p>
139,3e276836bcd6e90e63105d41a14d6b65b21b487d,"<h1>Find Affordable Rental Housing</h1><p>Public Housing provides affordable rental houses or apartments for low-income families, people who are elderly, and people with disabilities. To apply, contact a public housing agency in your state.</p>"
107,3e6b7f945d0e8a8c090987926a819aaa40d44ed0,<h1>3. If you’re on a low income</h1><p>You may be able to apply directly to your electricity supplier for help if you don’t get the Guarantee Credit element of Pension Credit but:</p><ul><li>your energy supplier is part of the scheme</li><li>you’re on a low income</li><li>you get certain means-tested benefits</li></ul>
571,3e86917109499e3d04faceeb141812828f88241c,<h3>You get Married Couple’s Allowance</h3><p>Your tax-free allowance may increase if you make donations through Gift Aid and claim Married Couple’s Allowance.</p>
483,3ec703ff5d834f027cc4f489fd7141966a0144eb,"<h4>Suspending and tailoring deductions</h4><p>If a deduction is not required for a short period of time, suspending it can help to avoid an over payment. The deduction will start again on the suspension end date.</p>"
281,3edfa9ca24025f16b07443c4487bb39c52350680,"<h3>Browser requirements for Aged Care Online Services</h3><p>Internet Explorer 8 and below isn’t supported. Other browsers such as Mozilla Firefox 24+, Microsoft Edge or Safari 5+ may work, but haven’t been tested and aren’t supported.</p>"
